Código modular,Nombre de IE,Nivel / Modalidad,Gestión / Dependencia,Dirección de IE,Departamento / Provincia / Distrito,Alumnos (Censo educativo 2019),Docentes (Censo educativo 2019),Secciones (Censo educativo 2019)
1336437,14107 SANTA ROSA DE LIMA,Secundaria,Pública - Sector Educación,SANTA ROSA DE PIEDRA RODADA S/N,Piura / Sullana / Sullana,95,8,5
1341734,RICARDO PALMA,Secundaria,Pública - Sector Educación,ALAN GARCIA,Piura / Huancabamba / El Carmen de La Frontera,65,7,5
1357672,R.M. RAFAELA DE LA PASION VEINTEMILLA,Secundaria,Privada - Particular,EL BOSQUE MZ LL LOTE 09,Piura / Piura / Castilla,66,11,5
1357698,DANIEL ALCIDES CARRION,Secundaria,Pública - Sector Educación,LAGUNA DE SUCCHIRCA,Piura / Huancabamba / Huarmaca,85,7,5
1357714,MARIA DE FATIMA,Secundaria,Privada - Particular,AVENIDA YALE 239-273,Piura / Talara / Pariñas,106,11,5
1363654,PITAGORAS,Secundaria,Privada - Particular,SAN ANTONIO MZ A LOTE 10,Piura / Piura / Castilla,146,11,5
1363704,LUIS ANTONIO PAREDES MACEDA,Secundaria,Pública - Sector Educación,EL LANCHE,Piura / Huancabamba / Sondorillo,106,8,5
1363712,20021,Secundaria,Pública - Sector Educación,LOS CEDROS,Piura / Huancabamba / Sondorillo,25,6,5
1364322,DOMENICO SAVIO,Secundaria,Privada - Particular,AVENIDA PANAMERICANA 794,Piura / Piura / Piura,100,8,5
1367499,CESAR VALLEJO,Secundaria,Privada - Particular,CALLE LIMA 749,Piura / Piura / Tambo Grande,103,10,5
536003,SAN ISIDRO DE PIURA,Secundaria,Privada - Particular,JIRON CALLAO 403,Piura / Piura / Castilla,0,0,0
1559400,14594 SAN JOSE,Secundaria,Pública - Sector Educación,CUSE,Piura / Huancabamba / Huarmaca,67,8,5
737817,15261,Secundaria,Pública - Sector Educación,JIRON CASERIO LA PUERTA PULACHE S.N,Piura / Piura / Las Lomas,138,8,5
1017466,15396,Secundaria,Pública - Sector Educación,SAN ISIDRO MZ C-P LOTE 6,Piura / Piura / Tambo Grande,108,8,5
1139849,PEDRO QUIROZ OJEDA,Secundaria,Pública - Sector Educación,LAS PIRCAS,Piura / Ayabaca / Ayabaca,53,9,5
688804,ENRIQUE LOPEZ ALBUJAR,Secundaria,Pública - Sector Educación,SALVIA,Piura / Ayabaca / Lagunas,151,10,5
572073,15130,Secundaria,Pública - Sector Educación,SOLUMBRE,Piura / Morropón / Chulucanas,39,7,5
576819,ALFONSO UGARTE,Secundaria,Pública - Sector Educación,SAN PEDRO,Piura / Morropón / Chulucanas,152,10,6
572503,CESAR VALLEJO MENDOZA,Secundaria,Pública - Sector Educación,LA BOCANA,Piura / Morropón / La Matanza,101,12,5
1017433,14345,Secundaria,Pública - Sector Educación,RIO SECO ALTO,Piura / Ayabaca / Frias,29,6,5
1369271,ISAAC NEWTON,Secundaria,Privada - Particular,CALLE LIMA 232,Piura / Piura / La Unión,102,5,5
1369560,CRAYOLITAS,Secundaria,Privada - Particular,CARRETERA PANAMERICANA NORTE KM. 190,Piura / Sullana / Marcavelica,66,6,5
1376631,NUESTRA SEÑORA DE LAS MERCEDES,Secundaria,Privada - Parroquial,PASAJE LA SALUD 102,Piura / Sullana / Bellavista,292,16,10
1376649,NUESTRA SEÑORA REINA DE EL CISNE,Secundaria,Privada - Particular,PROLONGACION AV. JOSE DE LAMA MZ B LOTE 2,Piura / Sullana / Sullana,0,0,0
1380096,CPED - 14103,Secundaria,Pública - Sector Educación,CARRETERA EJIDOS DEL NORTE,Piura / Piura / Piura,38,4,5
1380112,14438 MARIA AUXILIADORA,Secundaria,Pública - Sector Educación,SUCCHIL,Piura / Huancabamba / Huancabamba,103,7,5
1380138,CPED - 14995 MIGUEL GRAU,Secundaria,Pública - Sector Educación,CARRETERA TERNIQUE,Piura / Morropón / La Matanza,62,3,5
1380146,CPED - 15452,Secundaria,Pública - Sector Educación,LIMON,Piura / Ayabaca / Frias,80,2,5
1380153,CPED - 14745,Secundaria,Pública - Sector Educación,LA ISLILLA,Piura / Paita / Paita,151,11,6
1361500,CPED - 14803,Secundaria,Pública - Sector Educación,CASAS QUEMADAS,Piura / Sullana / Lancones,79,10,10
1384718,14746 DIOS ES AMOR,Secundaria,Pública - Sector Educación,MIGUEL GRAU MZ Ñ LOTE 1,Piura / Paita / Paita,127,9,6
1389923,CRISTO REY,Secundaria,Privada - Particular,SAN ISIDRO MZ D LOTE 2,Piura / Paita / Paita,101,9,6
1393628,FE Y ALEGRIA 73,Secundaria,Pública - En convenio,MZ D LOTE 01,Piura / Paita / Paita,221,10,8
1394758,14775 ALEJANDRO SANCHEZ ARTEAGA,Secundaria,Pública - Sector Educación,CALLE SANTA ROSA S/N,Piura / Paita / Vichayal,72,9,5
1395110,ELISEO TOCTO YAHUANA,Secundaria,Pública - Sector Educación,PITE,Piura / Ayabaca / Montero,46,8,5
1395557,MARANATHA,Secundaria,Privada - Particular,"MZ I LOTE 1,2,3 Y 4 ETAPA II",Piura / Paita / Paita,130,7,5
1396027,PROYECTO PONTIFICIO,Secundaria,Privada - Particular,AVENIDA CIRCUNVALACION 113,Piura / Piura / Piura,68,9,5
1400605,14460 JUAN VELASCO ALVARADO,Secundaria,Pública - Sector Educación,TALANEO,Piura / Huancabamba / El Carmen de La Frontera,171,18,8
1400639,14682,Secundaria,Pública - Sector Educación,EL PORTACHUELO,Piura / Morropón / Chalaco,105,8,5
1400571,TEOFILO FLORES HUAMAN,Secundaria,Pública - Sector Educación,EL TOLDO,Piura / Ayabaca / Ayabaca,121,10,6
1400597,14426 CARLOS AUGUSTO SALAVERRY,Secundaria,Pública - Sector Educación,TOCLLAPITE,Piura / Huancabamba / Huancabamba,135,7,5
1400647,LUIS PAREDES MACEDA,Secundaria,Pública - Sector Educación,PAGAY,Piura / Morropón / Yamango,37,8,5
1400621,14329,Secundaria,Pública - Sector Educación,PAMPA GRANDE,Piura / Ayabaca / Frias,92,8,5
1400662,DIVINO NIÑO JESUS,Secundaria,Privada - Particular,"MZ C LOTE 01,02 Y 03",Piura / Sullana / Querecotillo,5,2,1
1400613,14328,Secundaria,Pública - Sector Educación,TUCAQUE,Piura / Ayabaca / Frias,107,12,5
1399997,EL TRIUNFO,Secundaria,Privada - Particular,AVENIDA MARTIRES DE UCHURACAY S/N MZ H LOTE 01,Piura / Piura / Piura,1059,61,28
1270107,ALEJANDRO SANCHEZ ARTEAGA,Secundaria,Privada - Particular,AVENIDA B TALARA ALTA B-50,Piura / Talara / Pariñas,121,8,5
750646,14307 MARIA REYNA DE LA PAZ,Secundaria,Pública - Sector Educación,LA LAGUNA,Piura / Ayabaca / Suyo,83,8,5
1402981,NUESTRA SEÑORA DEL PERPETUO SOCORRO,Secundaria,Privada - Particular,ALIANZA MZ G LOTE 26,Piura / Paita / Paita,24,4,5
1402650,14008 LEONOR CERNA DE VALDIVIEZO,Secundaria,Pública - Sector Educación,CALLE CURA MORI 233,Piura / Piura / Veintiseis de Octubre,261,12,9
1402668,MIRAFLORES SCHOOL,Secundaria,Privada - Particular,CALLE 10 MZ F' LOTE 22-23,Piura / Piura / Castilla,60,7,5
1402601,SAN ANTONIO,Secundaria,Privada - Particular,AVENIDA ALEJANDRO TABOADA 273,Piura / Talara / La Brea,12,5,5
1405976,SAN MARCOS,Secundaria,Privada - Particular,JIRON BUENAVENTURA RAYGADA A-9,Piura / Piura / Piura,38,4,5
1413244,15298,Secundaria,Pública - Sector Educación,LAS PAMPAS,Piura / Morropón / Chulucanas,134,9,6
1413327,MADRE TERESA DE CALCUTA,Secundaria,Privada - Particular,FELIPE SANTIAGO SALAVERRY S/N ENACE I ETAPA,Piura / Talara / Pariñas,100,7,5
1413251,NUESTRA SEÑORA DEL CARMEN,Secundaria,Privada - Particular,MZ D LOTE 05,Piura / Paita / Paita,99,11,5
1418011,SAN ANTONIO MARIA CLARET,Secundaria,Privada - Particular,CALLE ATAHUALPA 421,Piura / Sechura / Sechura,74,10,5
1418052,SEÑOR DE LOS MILAGROS,Secundaria,Privada - Particular,CALLE COMERCIO S/N,Piura / Sechura / Bernal,95,12,5
1418094,14401,Secundaria,Pública - Sector Educación,LLICSA CHICA,Piura / Ayabaca / Sapillica,104,9,5
1433861,GALENO,Secundaria,Privada - Particular,AVENIDA C 49-47,Piura / Talara / Pariñas,89,8,5
1433762,CIENCIA Y LIBERTAD,Secundaria,Privada - Particular,CALLE CUZCO 1051,Piura / Piura / Piura,0,0,0
1435155,JESUS ES MI MAESTRO,Secundaria,Privada - Particular,CALLE EL CARMEN S/N,Piura / Sechura / Vice,10,4,3
1435171,15140,Secundaria,Pública - Sector Educación,EL PALMO,Piura / Ayabaca / Pacaipampa,74,8,5
1436146,INTERNACIONAL ELIM,Secundaria,Privada - Particular,MZ LL LOTE 10,Piura / Piura / Piura,0,0,0
1436245,BETANIA,Secundaria,Privada - Particular,AVENIDA GUARDIA CIVIL S/N,Piura / Sechura / Sechura,98,6,5
1436195,LOS ANGELITOS DE SAN ANTONIO,Secundaria,Privada - Particular,MZ C LOTE 12-13,Piura / Piura / Castilla,253,11,8
1436294,ANTONIO RAYMONDI,Secundaria,Privada - Particular,MZ N LOTE 23,Piura / Talara / Pariñas,58,9,5
1437300,SEÑOR DE LA DIVINA MISERICORDIA,Secundaria,Privada - Particular,PARQUE 39-7,Piura / Talara / Pariñas,7,4,4
1437342,14185,Secundaria,Pública - Sector Educación,CUCHAYO,Piura / Ayabaca / Ayabaca,91,8,5
1439223,SANTA MARTHA,Secundaria,Privada - Particular,CALLE COMERCIO 734,Piura / Piura / La Arena,27,8,5
1439132,INCA GARCILAZO DE LA VEGA,Secundaria,Pública - Sector Educación,TALLACAS,Piura / Huancabamba / Huarmaca,32,8,5
1441856,MANUEL ASCENCIO SEGURA,Secundaria,Pública - Sector Educación,LOMA GRANDE,Piura / Huancabamba / Huarmaca,52,7,5
1441849,ALMIRANTE MIGUEL GRAU,Secundaria,Pública - Sector Educación,ROSAS,Piura / Huancabamba / Huarmaca,78,7,5
1441930,14522 JUAN PABLO II,Secundaria,Pública - Sector Educación,TACARPO,Piura / Huancabamba / Sondor,87,8,5
1441922,ROSA DE SANTA MARIA,Secundaria,Privada - Particular,MZ A LOTE 04,Piura / Piura / Veintiseis de Octubre,45,10,5
1449990,NUESTRA SEÑORA DEL ROSARIO,Secundaria,Privada - Parroquial,JOSE CARLOS MARIATEGUI,Piura / Piura / Veintiseis de Octubre,250,16,10
1450139,EXITUS,Secundaria,Privada - Particular,CALLE LEONCIO PRADO 226,Piura / Sullana / Sullana,222,8,8
1450097,ESTHER CARSON,Secundaria,Privada - Particular,AVENIDA REVOLUCION,Piura / Sullana / Ignacio Escudero,105,12,5
1450030,14427 SANTIAGO ROLANDO CANO RIVERA,Secundaria,Pública - Sector Educación,PUNDIN,Piura / Huancabamba / Huancabamba,54,7,5
1453380,14429 RICARDO HUMBERTO RAMOS PLATA,Secundaria,Pública - Sector Educación,JACOCHA,Piura / Huancabamba / Huancabamba,0,0,0
1455245,14364,Secundaria,Pública - Sector Educación,PARQUE ARRENDAMIENTOS,Piura / Ayabaca / Lagunas,83,7,5
1465186,14354,Secundaria,Pública - Sector Educación,ALTO DE POCLUS,Piura / Ayabaca / Frias,100,7,5
1465178,14519,Secundaria,Pública - Sector Educación,IMBO,Piura / Huancabamba / Sondor,0,0,0
1465160,14203,Secundaria,Pública - Sector Educación,CULCAPAMPA,Piura / Ayabaca / Ayabaca,94,8,5
1465228,JERUSALEN,Secundaria,Privada - Particular,"MZ E,F,G",Piura / Paita / Paita,2,1,1
1470277,MARVISTA,Secundaria,Privada - Particular,JIRON HERMANOS CARCAMO LOTE A-1,Piura / Paita / Paita,30,9,5
1515519,STEPHEN WILLIAM HAWKING,Secundaria,Privada - Particular,JIRON MERCADO 112,Piura / Paita / Paita,114,15,5
1515436,20208,Secundaria,Pública - Sector Educación,PUERTO RICO/BAYOVAR,Piura / Sechura / Sechura,93,8,5
1515444,14373,Secundaria,Pública - Sector Educación,CUMBICUS ALTO,Piura / Ayabaca / Pacaipampa,162,25,14
1516301,CESAR VALLEJO MENDOZA,Secundaria,Pública - Sector Educación,PALO BLANCO S/N,Piura / Ayabaca / Pacaipampa,224,14,10
1516327,CENTENARIO,Secundaria,Privada - Particular,CALLE EL ROSARIO 380,Piura / Sullana / Sullana,28,7,5
1516194,DIVINO NIÑO,Secundaria,Privada - Particular,CALLE TACNA 844,Piura / Piura / Castilla,111,5,5
1520436,JORGE BASADRE,Secundaria,Privada - Particular,LOTE 06-05,Piura / Talara / Pariñas,1,1,1
1522531,14412,Secundaria,Pública - Sector Educación,TRES ACEQUIAS,Piura / Huancabamba / Huancabamba,110,8,5
1522473,EMANUEL,Secundaria,Privada - Particular,"MZ H1 LOTE 3,4,5",Piura / Piura / Veintiseis de Octubre,0,0,0
1522507,MADRE DEL BUEN CONSEJO,Secundaria,Privada - Particular,CALLE PRINCIPAL S/N,Piura / Piura / Piura,313,17,10
1527183,15223 SANTIAGO ANTUNEZ DE MAYOLO GOMERO,Secundaria,Pública - Sector Educación,TIERRAS DURAS EL VIRREY,Piura / Morropón / La Matanza,31,4,4
1532167,BETEL,Secundaria,Privada - Particular,JIRON JUNIN 1226,Piura / Piura / Catacaos,100,9,6
1533421,FERNANDO SCHOOL,Secundaria,Privada - Particular,CALLE AREQUIPA 145,Piura / Piura / La Arena,61,8,5
1535590,15311 MAXIMILIANO BARRIOS CHUCA,Secundaria,Pública - Sector Educación,JACAPAMPA,Piura / Huancabamba / Huarmaca,37,6,5
1539014,JUAN PABLO II,Secundaria,Pública - Sector Educación,TOLINGAS,Piura / Huancabamba / Huarmaca,63,8,5
1539741,14937,Secundaria,Pública - Sector Educación,NARANJO DE YAHUANGATE,Piura / Huancabamba / Huarmaca,42,7,5
1542026,CORONEL LEONCIO PRADO,Secundaria,Pública - Sector Educación,YATAMA,Piura / Huancabamba / Huarmaca,69,8,5
1542034,20048,Secundaria,Pública - Sector Educación,COLLONA DE TALLURAN,Piura / Huancabamba / Huarmaca,41,7,5
1543602,JOHANNES GUTEMBERG,Secundaria,Privada - Particular,CALLE JUNIN 261,Piura / Morropón / Chulucanas,195,6,5
1546100,GETSEMANI,Secundaria,Privada - Particular,MZ O LOTE 01,Piura / Paita / Paita,132,7,6
1546043,SANTA TERESA,Secundaria,Privada - Particular,AVENIDA PROLONGACION CAYETANO HEREDIA S/N,Piura / Piura / Catacaos,0,0,0
1546118,14953,Secundaria,Pública - Sector Educación,PAMPA VERDE,Piura / Ayabaca / Sapillica,66,7,5
1546068,15385,Secundaria,Pública - Sector Educación,LA RAMADA DE MALACHE,Piura / Morropón / Chalaco,89,8,5
1546126,15267,Secundaria,Pública - Sector Educación,CANALES,Piura / Ayabaca / Sapillica,69,9,5
1554641,15138,Secundaria,Pública - Sector Educación,VILCAS,Piura / Ayabaca / Pacaipampa,70,7,5
1556018,JESUS EL BUEN SEMBRADOR,Secundaria,Privada - Particular,MZ L LOTE 1 SECTOR B,Piura / Sechura / Sechura,32,8,4
1560150,15123,Secundaria,Pública - Sector Educación,TIMBES SIPILLICA,Piura / Ayabaca / Sapillica,33,7,5
1562685,TRILCE CALCUTA,Secundaria,Privada - Particular,AVENIDA C 69,Piura / Talara / Pariñas,148,9,5
1562776,SAN JUAN BAUTISTA,Secundaria,Privada - Particular,AVENIDA BOLOGNESI S/N MZ E LOTE 4,Piura / Talara / El Alto,27,5,5
1562586,14456 DANIEL ALCIDES CARRION,Secundaria,Pública - Sector Educación,CHULUCANAS BAJO,Piura / Huancabamba / El Carmen de La Frontera,0,0,0
1562594,14475,Secundaria,Pública - Sector Educación,PEÑA BLANCA,Piura / Huancabamba / El Carmen de La Frontera,24,5,5
1563915,20476,Secundaria,Pública - Sector Educación,MANGAS DE CACHIACO,Piura / Ayabaca / Pacaipampa,0,0,0
1566223,14590,Secundaria,Pública - Sector Educación,PIRGA,Piura / Huancabamba / Huarmaca,67,8,5
1567940,20473,Secundaria,Pública - Sector Educación,SAN PEDRO,Piura / Ayabaca / Frias,54,7,5
1570696,LEON TRAHTEMBERG,Secundaria,Privada - Particular,LUIS PAREDES MACEDA MZ B8 LOTE 3-4,Piura / Piura / Veintiseis de Octubre,0,0,0
1570944,SAN JUAN BAUTISTA DE LA SALLE,Secundaria,Privada - Particular,MZ J LOTE 9 ETAPA I,Piura / Paita / Paita,,,
1571819,14403,Secundaria,Pública - Sector Educación,NARANJO MOLINOS,Piura / Ayabaca / Sapillica,0,0,0
1572494,SANTA MARTHA,Secundaria,Privada - Particular,CALLE BOLIVAR 302,Piura / Sechura / Sechura,12,2,5
1574250,SAN JOSE,Secundaria,Privada - Particular,CALLE AYACUCHO 520,Piura / Piura / La Unión,0,0,0
1574474,MARIA ADELE GARNIER,Secundaria,Privada - Particular,CALLE LOS FAIQUES S/N,Piura / Sechura / Sechura,109,10,5
1575620,JESUS DE NAZARET,Secundaria,Privada - Particular,AVENIDA DON BOSCO S/N MZ G2 LOTE 4,Piura / Piura / Piura,98,10,5
1576503,JESUS VERDADERO MAESTRO,Secundaria,Privada - Particular,AVENIDA JOSE CARLOS MARIATEGUI S/N MZ A LOTE 12,Piura / Piura / La Unión,0,0,0
1577014,JUAN JACOBO ROUSSEAU,Secundaria,Privada - Particular,LOS GIRASOLES MZ L LOTE 13,Piura / Piura / Veintiseis de Octubre,107,5,5
1577899,EL TRIUNFO,Secundaria,Privada - Particular,MZ F LOTE 34-35,Piura / Paita / Paita,28,1,5
1578319,14420,Secundaria,Pública - Sector Educación,HUANCACARPA ALTO,Piura / Huancabamba / Huancabamba,85,7,5
1578301,PITAGORAS,Secundaria,Privada - Particular,CALLE ATAHUALPA 439,Piura / Sechura / Sechura,15,1,5
1578707,14534 JOSE ANTONIO ENCINAS,Secundaria,Pública - Sector Educación,LAS PAMPAS,Piura / Huancabamba / Sondorillo,120,8,5
1578921,15489,Secundaria,Pública - Sector Educación,MINAS DE TRIGAL,Piura / Huancabamba / Huarmaca,69,6,5
1582519,MARIA AUXILIADORA,Secundaria,Privada - Particular,CALLE GRAU 1962,Piura / Piura / Piura,0,0,0
1582527,LUIS JOSE CASTELLANO LOPEZ,Secundaria,Privada - Particular,MZ Q3 LOTE 01 SECTOR 3,Piura / Piura / Piura,0,0,0
1616481,SAN GABRIEL,Secundaria,Privada - Particular,JIRON ICA 431,Piura / Morropón / Chulucanas,163,10,8
1621960,14462,Secundaria,Pública - Sector Educación,YUMBE,Piura / Huancabamba / El Carmen de La Frontera,71,8,5
1621978,PREMIUM,Secundaria,Privada - Particular,CALLE LOS BRILLANTES S/N MZ A LOTE 5 ETAPA II,Piura / Piura / Castilla,396,12,13
1626746,15141,Secundaria,Pública - Sector Educación,TOJAS,Piura / Ayabaca / Pacaipampa,91,7,10
1628692,LA CASA DEL SABER YACHAY HUASI,Secundaria,Privada - Particular,CALLE AREQUIPA 737,Piura / Talara / La Brea,65,8,5
1634567,14437,Secundaria,Pública - Sector Educación,PARIAMARCA CENTRO,Piura / Huancabamba / Huancabamba,75,7,5
1635192,MARIANO MELGAR,Secundaria,Pública - Sector Educación,LA PLAYA S/N,Piura / Huancabamba / Huarmaca,47,8,5
1636737,15254,Secundaria,Pública - Sector Educación,CHIGNIA ALTA,Piura / Huancabamba / Huarmaca,0,0,0
1638006,FEDERICO VILLARREAL,Secundaria,Privada - Particular,CALLE EL ROSARIO 228,Piura / Sullana / Sullana,127,7,10
1638162,CPED - 20811,Secundaria,Pública - Sector Educación,CHILCAPAMPA,Piura / Huancabamba / Huarmaca,0,0,0
1640820,SAN MARCOS,Secundaria,Privada - Particular,JIRON MORROPON 546,Piura / Piura / Tambo Grande,103,11,5
1641257,LUZ DE JESUS,Secundaria,Privada - Particular,AVENIDA PANAMERICANA S/N,Piura / Sechura / Sechura,30,3,5
1641315,SAGRADO CORAZON DE JESUS,Secundaria,Privada - Particular,LA CAPILLA MZ 12 LOTE 6,Piura / Piura / La Unión,0,0,0
1649458,ANDREA LUCIA DE JESUS,Secundaria,Privada - Particular,AVENIDA LAS BEGONIAS MZ L LOTE 02- 20 SECTOR LOS CLAVELES,Piura / Piura / Piura,0,0,0
1650068,LAS PALMAS DE PIURA,Secundaria,Privada - Particular,CALLE B MZ D LOTE 21,Piura / Piura / Piura,0,0,0
1662311,VIRGEN DEL ROSARIO,Secundaria,Pública - Sector Educación,PILLO,Piura / Ayabaca / Sapillica,85,8,5
1662337,CRFA SANTA TERESA DE CALCUTA,Secundaria,Pública - Sector Educación,EL PENCO,Piura / Sullana / Marcavelica,29,7,5
1664861,15124,Secundaria,Pública - Sector Educación,CHAYE GRANDE,Piura / Ayabaca / Frias,42,7,5
1668656,COAR PIURA,Secundaria,Pública - Sector Educación,CALLE SAN JUAN BOSCO S/N MZ B SECTOR 10 AA.HH.,Piura / Piura / Veintiseis de Octubre,290,26,24
1670173,VIRGEN DEL PILAR,Secundaria,Privada - Particular,CALLE LA MAR 349,Piura / Sullana / Sullana,,,
1672161,SINAI,Secundaria,Privada - Particular,CALLE INCA ROCA MZ G1 LOTE 02,Piura / Paita / Paita,119,12,5
1672179,SANTA MARIA,Secundaria,Privada - Particular,MZ N LOTE 30,Piura / Paita / Paita,18,5,5
1691922,SANTA BERNARDITA,Secundaria,Privada - Particular,CALLE UNION 619,Piura / Piura / La Unión,0,0,0
1692433,SAGRADA FAMILIA,Secundaria,Privada - Particular,MZ H LOTE 2 3 4,Piura / Piura / Piura,66,7,5
1692557,NUESTRA SEÑORA DEL CARMEN NUEVA GENERACION,Secundaria,Privada - Particular,CALLE ALFONSO UGARTE S/N MZ B LOTE 15,Piura / Piura / Veintiseis de Octubre,10,3,4
1693597,PROYECTO TRIUNFO IGNACIO MERINO,Secundaria,Privada - Particular,PASAJE VIII MZ A3 LOTE 21 ETAPA II,Piura / Piura / Piura,196,14,6
1693621,ADONAI,Secundaria,Privada - Particular,MZ B LOTE 14 ZONA ALTA DE PAITA,Piura / Paita / Paita,38,9,5
1693639,LA RITA,Secundaria,Pública - Sector Educación,LA RITA,Piura / Piura / Tambo Grande,292,18,14
1693647,CRFA SAN SEBASTIAN,Secundaria,Pública - Sector Educación,YERBAS BUENAS SECTOR NARANJILLO-PAN DE AZU,Piura / Ayabaca / Lagunas,134,10,5
1695576,JOSE ANTONIO ENCINAS FRANCO,Secundaria,Pública - Sector Educación,CATULUN,Piura / Huancabamba / Huancabamba,0,0,0
1699206,INNOVA SCHOOLS,Secundaria,Privada - Particular,CALLE 6 ESQUINA CON VIA EVITAMIENTO S/N,Piura / Piura / Piura,247,15,10
1699628,DIVINO NIÑO JESUS,Secundaria,Privada - Particular,CALLE LAS CAMELIAS S/N MZ LL LOTE 14 SECTOR SUR,Piura / Sechura / Sechura,19,8,5
1700558,STAR KIDS SCHOOL,Secundaria,Privada - Particular,CALLE LAS MERCEDES 204,Piura / Sullana / Marcavelica,20,6,5
1701119,14996,Secundaria,Pública - Sector Educación,RINCONADA,Piura / Morropón / Chulucanas,95,8,5
1704873,DIVINO NIÑO JESUS,Secundaria,Privada - Particular,PASAJE 59 59 MZ O LOTE 16 ETAPA IV,Piura / Piura / Veintiseis de Octubre,44,8,5
1705045,14451 ANTONIO RAIMONDI,Secundaria,Pública - Sector Educación,JICATE ALTO,Piura / Huancabamba / Huancabamba,53,7,5
1705052,15371,Secundaria,Pública - Sector Educación,MARAY DE MATALACAS,Piura / Ayabaca / Pacaipampa,84,6,5
1716836,15372,Secundaria,Pública - Sector Educación,CACHIRIZ,Piura / Ayabaca / Frias,58,7,5
1718634,14567 ALFONSO UGARTE,Secundaria,Pública - Sector Educación,COIPA,Piura / Huancabamba / Huarmaca,88,8,5
1718642,YUMBE TIERRA COLORADA,Secundaria,Pública - Sector Educación,YUMBE TIERRA COLORADA,Piura / Ayabaca / Pacaipampa,87,8,5
1718675,CRISTO REY,Secundaria,Pública - Sector Educación,SAN LAZARO,Piura / Ayabaca / Pacaipampa,110,8,5
1718683,SEÑOR DE LA EXALTACION COLLONAYUC,Secundaria,Pública - Sector Educación,COLLONAYUC,Piura / Huancabamba / Huarmaca,0,0,0
1718691,TABLONES,Secundaria,Pública - Sector Educación,TABLONES,Piura / Morropón / Yamango,52,7,5
1718709,SAN ISIDRO,Secundaria,Pública - Sector Educación,LAGUNAS DE CANLY,Piura / Ayabaca / Ayabaca,54,8,5
1718717,CHACHACOMAL,Secundaria,Pública - Sector Educación,CHACHACOMAL,Piura / Ayabaca / Sapillica,65,5,5
1719046,ÑOMALA,Secundaria,Pública - Sector Educación,ÑOMALA,Piura / Morropón / Chulucanas,96,7,5
1719566,SAN VICENTE DE PAUL,Secundaria,Privada - Particular,CALLE ATAHUALPA 101,Piura / Sechura / Sechura,36,11,5
